,Accident_severity
7980,Slight Injury
7981,Slight Injury
7982,Slight Injury
7983,Slight Injury
7984,Slight Injury
7985,Slight Injury
7986,Slight Injury
7987,Slight Injury
7988,Slight Injury
7989,Slight Injury
7990,Serious Injury
7991,Slight Injury
7992,Slight Injury
7993,Slight Injury
7994,Slight Injury
7995,Slight Injury
7996,Slight Injury
7997,Serious Injury
7998,Serious Injury
7999,Slight Injury
8000,Slight Injury
8001,Slight Injury
8002,Slight Injury
8003,Slight Injury
8004,Slight Injury
8005,Slight Injury
8006,Slight Injury
8007,Slight Injury
8008,Slight Injury
8009,Serious Injury
8010,Serious Injury
8011,Slight Injury
8012,Slight Injury
8013,Slight Injury
8014,Slight Injury
8015,Slight Injury
8016,Slight Injury
8017,Slight Injury
8018,Slight Injury
8019,Slight Injury
8020,Slight Injury
8021,Slight Injury
8022,Slight Injury
8023,Slight Injury
8024,Slight Injury
8025,Slight Injury
8026,Slight Injury
8027,Slight Injury
8028,Slight Injury
8029,Slight Injury
8030,Slight Injury
8031,Slight Injury
8032,Slight Injury
8033,Slight Injury
8034,Slight Injury
8035,Slight Injury
8036,Slight Injury
8037,Slight Injury
8038,Slight Injury
8039,Slight Injury
8040,Slight Injury
8041,Slight Injury
8042,Serious Injury
8043,Serious Injury
8044,Slight Injury
8045,Slight Injury
8046,Slight Injury
8047,Slight Injury
8048,Slight Injury
8049,Slight Injury
8050,Slight Injury
8051,Slight Injury
8052,Slight Injury
8053,Slight Injury
8054,Slight Injury
8055,Slight Injury
8056,Slight Injury
8057,Slight Injury
8058,Slight Injury
8059,Serious Injury
8060,Serious Injury
8061,Slight Injury
8062,Slight Injury
8063,Slight Injury
8064,Slight Injury
8065,Serious Injury
8066,Serious Injury
8067,Serious Injury
8068,Serious Injury
8069,Serious Injury
8070,Serious Injury
8071,Serious Injury
8072,Serious Injury
8073,Slight Injury
8074,Slight Injury
8075,Slight Injury
8076,Slight Injury
8077,Slight Injury
8078,Slight Injury
8079,Slight Injury
8080,Slight Injury
8081,Slight Injury
8082,Slight Injury
8083,Slight Injury
8084,Slight Injury
8085,Slight Injury
8086,Slight Injury
8087,Serious Injury
8088,Serious Injury
8089,Slight Injury
8090,Slight Injury
8091,Slight Injury
8092,Slight Injury
8093,Slight Injury
8094,Slight Injury
8095,Slight Injury
8096,Slight Injury
8097,Slight Injury
8098,Slight Injury
8099,Slight Injury
8100,Slight Injury
8101,Slight Injury
8102,Slight Injury
8103,Slight Injury
8104,Slight Injury
8105,Slight Injury
8106,Slight Injury
8107,Slight Injury
8108,Slight Injury
8109,Fatal injury
8110,Slight Injury
8111,Slight Injury
8112,Slight Injury
8113,Slight Injury
8114,Slight Injury
8115,Slight Injury
8116,Slight Injury
8117,Slight Injury
8118,Slight Injury
8119,Slight Injury
8120,Slight Injury
8121,Slight Injury
8122,Slight Injury
8123,Serious Injury
8124,Serious Injury
8125,Slight Injury
8126,Slight Injury
8127,Slight Injury
8128,Slight Injury
8129,Slight Injury
8130,Slight Injury
8131,Slight Injury
8132,Serious Injury
8133,Serious Injury
8134,Slight Injury
8135,Slight Injury
8136,Slight Injury
8137,Slight Injury
8138,Slight Injury
8139,Slight Injury
8140,Slight Injury
8141,Serious Injury
8142,Serious Injury
8143,Serious Injury
8144,Slight Injury
8145,Slight Injury
8146,Slight Injury
8147,Slight Injury
8148,Slight Injury
8149,Slight Injury
8150,Slight Injury
8151,Slight Injury
8152,Slight Injury
8153,Slight Injury
8154,Slight Injury
8155,Slight Injury
8156,Slight Injury
8157,Slight Injury
8158,Slight Injury
8159,Slight Injury
8160,Slight Injury
8161,Slight Injury
8162,Slight Injury
8163,Slight Injury
8164,Serious Injury
8165,Slight Injury
8166,Slight Injury
8167,Slight Injury
8168,Slight Injury
8169,Slight Injury
8170,Slight Injury
8171,Slight Injury
8172,Slight Injury
8173,Slight Injury
8174,Slight Injury
8175,Slight Injury
8176,Slight Injury
8177,Slight Injury
8178,Slight Injury
8179,Slight Injury
8180,Slight Injury
8181,Slight Injury
8182,Serious Injury
8183,Serious Injury
8184,Serious Injury
8185,Serious Injury
8186,Slight Injury
8187,Slight Injury
8188,Slight Injury
8189,Slight Injury
8190,Slight Injury
8191,Serious Injury
8192,Serious Injury
8193,Slight Injury
8194,Slight Injury
8195,Slight Injury
8196,Slight Injury
8197,Slight Injury
8198,Slight Injury
8199,Slight Injury
8200,Slight Injury
8201,Slight Injury
8202,Slight Injury
8203,Slight Injury
8204,Slight Injury
8205,Slight Injury
8206,Serious Injury
8207,Serious Injury
8208,Slight Injury
8209,Slight Injury
8210,Slight Injury
8211,Slight Injury
8212,Serious Injury
8213,Serious Injury
8214,Serious Injury
8215,Slight Injury
8216,Slight Injury
8217,Slight Injury
8218,Slight Injury
8219,Slight Injury
8220,Serious Injury
8221,Serious Injury
8222,Slight Injury
8223,Serious Injury
8224,Serious Injury
8225,Serious Injury
8226,Slight Injury
8227,Slight Injury
8228,Slight Injury
8229,Slight Injury
8230,Slight Injury
8231,Slight Injury
8232,Slight Injury
8233,Slight Injury
8234,Slight Injury
8235,Slight Injury
8236,Slight Injury
8237,Slight Injury
8238,Slight Injury
8239,Slight Injury
8240,Slight Injury
8241,Slight Injury
8242,Slight Injury
8243,Slight Injury
8244,Slight Injury
8245,Slight Injury
8246,Slight Injury
8247,Slight Injury
8248,Slight Injury
8249,Slight Injury
8250,Slight Injury
8251,Slight Injury
8252,Slight Injury
8253,Slight Injury
8254,Slight Injury
8255,Slight Injury
8256,Slight Injury
8257,Slight Injury
8258,Slight Injury
8259,Slight Injury
8260,Slight Injury
8261,Slight Injury
8262,Slight Injury
8263,Slight Injury
8264,Slight Injury
8265,Slight Injury
8266,Serious Injury
8267,Serious Injury
8268,Slight Injury
8269,Slight Injury
8270,Slight Injury
8271,Slight Injury
8272,Serious Injury
8273,Slight Injury
8274,Slight Injury
8275,Slight Injury
8276,Slight Injury
8277,Slight Injury
8278,Slight Injury
8279,Slight Injury
8280,Slight Injury
8281,Serious Injury
8282,Serious Injury
8283,Serious Injury
8284,Slight Injury
8285,Slight Injury
8286,Slight Injury
8287,Slight Injury
8288,Slight Injury
8289,Slight Injury
8290,Slight Injury
8291,Slight Injury
8292,Slight Injury
8293,Slight Injury
8294,Slight Injury
8295,Slight Injury
8296,Slight Injury
8297,Slight Injury
8298,Slight Injury
8299,Slight Injury
8300,Slight Injury
8301,Slight Injury
8302,Slight Injury
8303,Slight Injury
8304,Slight Injury
8305,Slight Injury
8306,Slight Injury
8307,Slight Injury
8308,Slight Injury
8309,Slight Injury
8310,Slight Injury
8311,Slight Injury
8312,Slight Injury
8313,Slight Injury
8314,Slight Injury
8315,Slight Injury
8316,Slight Injury
8317,Serious Injury
8318,Serious Injury
8319,Slight Injury
8320,Slight Injury
8321,Serious Injury
8322,Serious Injury
8323,Serious Injury
8324,Slight Injury
8325,Slight Injury
8326,Slight Injury
8327,Slight Injury
8328,Slight Injury
8329,Slight Injury
8330,Slight Injury
8331,Slight Injury
8332,Slight Injury
8333,Slight Injury
8334,Slight Injury
8335,Slight Injury
8336,Slight Injury
8337,Serious Injury
8338,Fatal injury
8339,Fatal injury
8340,Fatal injury
8341,Slight Injury
8342,Serious Injury
8343,Slight Injury
8344,Slight Injury
8345,Slight Injury
8346,Slight Injury
8347,Slight Injury
8348,Slight Injury
8349,Slight Injury
8350,Slight Injury
8351,Slight Injury
8352,Serious Injury
8353,Slight Injury
8354,Slight Injury
8355,Slight Injury
8356,Slight Injury
8357,Serious Injury
8358,Slight Injury
8359,Slight Injury
8360,Slight Injury
8361,Serious Injury
8362,Serious Injury
8363,Slight Injury
8364,Slight Injury
8365,Slight Injury
8366,Slight Injury
8367,Slight Injury
8368,Slight Injury
8369,Slight Injury
8370,Slight Injury
8371,Slight Injury
8372,Serious Injury
8373,Serious Injury
8374,Serious Injury
8375,Serious Injury
8376,Slight Injury
8377,Slight Injury
8378,Slight Injury
8379,Slight Injury
8380,Slight Injury
8381,Slight Injury
8382,Serious Injury
8383,Serious Injury
8384,Slight Injury
8385,Slight Injury
8386,Slight Injury
8387,Slight Injury
8388,Slight Injury
8389,Slight Injury
8390,Slight Injury
8391,Slight Injury
8392,Slight Injury
8393,Slight Injury
8394,Slight Injury
8395,Slight Injury
8396,Slight Injury
8397,Slight Injury
8398,Slight Injury
8399,Slight Injury
8400,Slight Injury
8401,Slight Injury
8402,Serious Injury
8403,Slight Injury
8404,Slight Injury
8405,Slight Injury
8406,Slight Injury
8407,Slight Injury
8408,Slight Injury
8409,Slight Injury
8410,Slight Injury
8411,Slight Injury
8412,Slight Injury
8413,Slight Injury
8414,Slight Injury
8415,Slight Injury
8416,Slight Injury
8417,Slight Injury
8418,Slight Injury
8419,Serious Injury
8420,Slight Injury
8421,Slight Injury
8422,Slight Injury
8423,Slight Injury
8424,Slight Injury
8425,Slight Injury
8426,Slight Injury
8427,Slight Injury
8428,Slight Injury
8429,Slight Injury
8430,Slight Injury
8431,Slight Injury
8432,Serious Injury
8433,Slight Injury
8434,Slight Injury
8435,Slight Injury
8436,Slight Injury
8437,Slight Injury
8438,Slight Injury
8439,Slight Injury
8440,Slight Injury
8441,Slight Injury
8442,Slight Injury
8443,Slight Injury
8444,Slight Injury
8445,Slight Injury
8446,Slight Injury
8447,Serious Injury
8448,Fatal injury
8449,Slight Injury
8450,Slight Injury
8451,Slight Injury
8452,Slight Injury
8453,Slight Injury
8454,Slight Injury
8455,Slight Injury
8456,Slight Injury
8457,Slight Injury
8458,Serious Injury
8459,Serious Injury
8460,Serious Injury
8461,Slight Injury
8462,Slight Injury
8463,Slight Injury
8464,Slight Injury
8465,Slight Injury
8466,Slight Injury
8467,Slight Injury
8468,Slight Injury
8469,Slight Injury
8470,Slight Injury
8471,Slight Injury
8472,Slight Injury
8473,Slight Injury
8474,Slight Injury
8475,Slight Injury
8476,Slight Injury
8477,Slight Injury
8478,Slight Injury
8479,Slight Injury
8480,Slight Injury
8481,Slight Injury
8482,Serious Injury
8483,Serious Injury
8484,Slight Injury
8485,Serious Injury
8486,Serious Injury
8487,Slight Injury
8488,Slight Injury
8489,Slight Injury
8490,Slight Injury
8491,Serious Injury
8492,Serious Injury
8493,Slight Injury
8494,Slight Injury
8495,Slight Injury
8496,Slight Injury
8497,Slight Injury
8498,Slight Injury
8499,Slight Injury
8500,Slight Injury
8501,Slight Injury
8502,Slight Injury
8503,Slight Injury
8504,Slight Injury
8505,Slight Injury
8506,Slight Injury
8507,Slight Injury
8508,Slight Injury
8509,Slight Injury
8510,Slight Injury
8511,Slight Injury
8512,Slight Injury
8513,Slight Injury
8514,Slight Injury
8515,Slight Injury
8516,Slight Injury
8517,Serious Injury
8518,Serious Injury
8519,Slight Injury
8520,Slight Injury
8521,Slight Injury
8522,Slight Injury
8523,Slight Injury
8524,Slight Injury
8525,Slight Injury
8526,Slight Injury
8527,Slight Injury
8528,Serious Injury
8529,Serious Injury
8530,Serious Injury
8531,Slight Injury
8532,Slight Injury
8533,Slight Injury
8534,Slight Injury
8535,Slight Injury
8536,Slight Injury
8537,Slight Injury
8538,Slight Injury
8539,Slight Injury
8540,Slight Injury
8541,Slight Injury
8542,Slight Injury
8543,Slight Injury
8544,Slight Injury
8545,Slight Injury
8546,Serious Injury
8547,Serious Injury
8548,Slight Injury
8549,Slight Injury
8550,Serious Injury
8551,Slight Injury
8552,Slight Injury
8553,Slight Injury
8554,Slight Injury
8555,Slight Injury
8556,Slight Injury
8557,Slight Injury
8558,Slight Injury
8559,Slight Injury
8560,Slight Injury
8561,Slight Injury
8562,Slight Injury
8563,Slight Injury
8564,Slight Injury
8565,Slight Injury
8566,Slight Injury
8567,Slight Injury
8568,Slight Injury
8569,Slight Injury
8570,Slight Injury
8571,Slight Injury
8572,Slight Injury
8573,Slight Injury
8574,Slight Injury
8575,Slight Injury
8576,Slight Injury
8577,Slight Injury
8578,Slight Injury
8579,Slight Injury
8580,Slight Injury
8581,Slight Injury
8582,Slight Injury
8583,Slight Injury
8584,Slight Injury
8585,Slight Injury
8586,Slight Injury
8587,Slight Injury
8588,Slight Injury
8589,Slight Injury
8590,Slight Injury
8591,Slight Injury
8592,Slight Injury
8593,Slight Injury
8594,Slight Injury
8595,Slight Injury
8596,Slight Injury
8597,Slight Injury
8598,Slight Injury
8599,Slight Injury
8600,Slight Injury
8601,Slight Injury
8602,Slight Injury
8603,Slight Injury
8604,Slight Injury
8605,Slight Injury
8606,Slight Injury
8607,Slight Injury
8608,Slight Injury
8609,Slight Injury
8610,Slight Injury
8611,Slight Injury
8612,Slight Injury
8613,Slight Injury
8614,Slight Injury
8615,Slight Injury
8616,Slight Injury
8617,Slight Injury
8618,Serious Injury
8619,Serious Injury
8620,Slight Injury
8621,Slight Injury
8622,Slight Injury
8623,Slight Injury
8624,Slight Injury
8625,Slight Injury
8626,Slight Injury
8627,Slight Injury
8628,Slight Injury
8629,Slight Injury
8630,Slight Injury
8631,Slight Injury
8632,Serious Injury
8633,Slight Injury
8634,Slight Injury
8635,Slight Injury
8636,Slight Injury
8637,Slight Injury
8638,Slight Injury
8639,Slight Injury
8640,Slight Injury
8641,Slight Injury
8642,Serious Injury
8643,Serious Injury
8644,Slight Injury
8645,Slight Injury
8646,Serious Injury
8647,Serious Injury
8648,Serious Injury
8649,Slight Injury
8650,Slight Injury
8651,Slight Injury
8652,Serious Injury
8653,Serious Injury
8654,Slight Injury
8655,Serious Injury
8656,Serious Injury
8657,Serious Injury
8658,Serious Injury
8659,Serious Injury
8660,Serious Injury
8661,Serious Injury
8662,Slight Injury
8663,Slight Injury
8664,Slight Injury
8665,Slight Injury
8666,Serious Injury
8667,Serious Injury
8668,Slight Injury
8669,Slight Injury
8670,Slight Injury
8671,Slight Injury
8672,Slight Injury
8673,Slight Injury
8674,Slight Injury
8675,Slight Injury
8676,Slight Injury
8677,Slight Injury
8678,Slight Injury
8679,Slight Injury
8680,Serious Injury
8681,Serious Injury
8682,Serious Injury
8683,Slight Injury
8684,Slight Injury
8685,Slight Injury
8686,Serious Injury
8687,Serious Injury
8688,Slight Injury
8689,Serious Injury
8690,Serious Injury
8691,Serious Injury
8692,Serious Injury
8693,Slight Injury
8694,Slight Injury
8695,Slight Injury
8696,Slight Injury
8697,Slight Injury
8698,Slight Injury
8699,Slight Injury
8700,Serious Injury
8701,Serious Injury
8702,Slight Injury
8703,Slight Injury
8704,Serious Injury
8705,Serious Injury
8706,Slight Injury
8707,Slight Injury
8708,Slight Injury
8709,Slight Injury
8710,Slight Injury
8711,Slight Injury
8712,Slight Injury
8713,Slight Injury
8714,Slight Injury
8715,Serious Injury
8716,Serious Injury
8717,Slight Injury
8718,Slight Injury
8719,Slight Injury
8720,Slight Injury
8721,Slight Injury
8722,Slight Injury
8723,Serious Injury
8724,Serious Injury
8725,Slight Injury
8726,Slight Injury
8727,Slight Injury
8728,Slight Injury
8729,Slight Injury
8730,Serious Injury
8731,Slight Injury
8732,Slight Injury
8733,Slight Injury
8734,Slight Injury
8735,Slight Injury
8736,Slight Injury
8737,Serious Injury
8738,Serious Injury
8739,Serious Injury
8740,Slight Injury
8741,Slight Injury
8742,Slight Injury
8743,Serious Injury
8744,Slight Injury
8745,Slight Injury
8746,Slight Injury
8747,Slight Injury
8748,Slight Injury
8749,Serious Injury
8750,Serious Injury
8751,Serious Injury
8752,Serious Injury
8753,Slight Injury
8754,Slight Injury
8755,Slight Injury
8756,Slight Injury
8757,Slight Injury
8758,Slight Injury
8759,Slight Injury
8760,Slight Injury
8761,Slight Injury
8762,Slight Injury
8763,Slight Injury
8764,Serious Injury
8765,Serious Injury
8766,Slight Injury
8767,Slight Injury
8768,Slight Injury
8769,Slight Injury
8770,Slight Injury
8771,Slight Injury
8772,Serious Injury
8773,Slight Injury
8774,Slight Injury
8775,Slight Injury
8776,Slight Injury
8777,Fatal injury
8778,Slight Injury
8779,Slight Injury
8780,Slight Injury
8781,Serious Injury
8782,Slight Injury
8783,Slight Injury
8784,Slight Injury
8785,Slight Injury
8786,Slight Injury
8787,Slight Injury
8788,Slight Injury
8789,Slight Injury
8790,Slight Injury
8791,Slight Injury
8792,Slight Injury
8793,Serious Injury
8794,Serious Injury
8795,Slight Injury
8796,Slight Injury
8797,Slight Injury
8798,Slight Injury
8799,Serious Injury
8800,Serious Injury
8801,Slight Injury
8802,Slight Injury
8803,Slight Injury
8804,Slight Injury
8805,Slight Injury
8806,Slight Injury
8807,Slight Injury
8808,Slight Injury
8809,Slight Injury
8810,Slight Injury
8811,Serious Injury
8812,Serious Injury
8813,Serious Injury
8814,Serious Injury
8815,Serious Injury
8816,Slight Injury
8817,Slight Injury
8818,Slight Injury
8819,Slight Injury
8820,Slight Injury
8821,Slight Injury
8822,Slight Injury
8823,Slight Injury
8824,Slight Injury
8825,Slight Injury
8826,Slight Injury
8827,Slight Injury
8828,Slight Injury
8829,Slight Injury
8830,Slight Injury
8831,Slight Injury
8832,Slight Injury
8833,Slight Injury
8834,Slight Injury
8835,Slight Injury
8836,Slight Injury
8837,Slight Injury
8838,Slight Injury
8839,Slight Injury
8840,Slight Injury
8841,Slight Injury
8842,Slight Injury
8843,Slight Injury
8844,Slight Injury
8845,Slight Injury
8846,Slight Injury
8847,Slight Injury
8848,Slight Injury
8849,Slight Injury
8850,Slight Injury
8851,Slight Injury
8852,Slight Injury
8853,Slight Injury
8854,Slight Injury
8855,Slight Injury
8856,Slight Injury
8857,Slight Injury
8858,Slight Injury
8859,Slight Injury
8860,Slight Injury
8861,Slight Injury
8862,Slight Injury
8863,Slight Injury
8864,Slight Injury
8865,Slight Injury
8866,Slight Injury
8867,Serious Injury
8868,Serious Injury
8869,Slight Injury
8870,Slight Injury
8871,Slight Injury
8872,Slight Injury
8873,Slight Injury
8874,Slight Injury
8875,Slight Injury
8876,Slight Injury
8877,Slight Injury
8878,Serious Injury
8879,Slight Injury
8880,Slight Injury
8881,Fatal injury
8882,Fatal injury
8883,Slight Injury
8884,Slight Injury
8885,Slight Injury
8886,Slight Injury
8887,Slight Injury
8888,Slight Injury
8889,Slight Injury
8890,Slight Injury
8891,Slight Injury
8892,Slight Injury
8893,Slight Injury
8894,Slight Injury
8895,Slight Injury
8896,Slight Injury
8897,Slight Injury
8898,Serious Injury
8899,Serious Injury
8900,Serious Injury
8901,Slight Injury
8902,Slight Injury
8903,Slight Injury
8904,Slight Injury
8905,Slight Injury
8906,Slight Injury
8907,Slight Injury
8908,Slight Injury
8909,Slight Injury
8910,Slight Injury
8911,Slight Injury
8912,Slight Injury
8913,Slight Injury
8914,Slight Injury
8915,Slight Injury
8916,Slight Injury
8917,Serious Injury
8918,Serious Injury
8919,Serious Injury
8920,Serious Injury
8921,Slight Injury
8922,Slight Injury
8923,Slight Injury
8924,Slight Injury
8925,Slight Injury
8926,Slight Injury
8927,Slight Injury
8928,Slight Injury
8929,Slight Injury
8930,Slight Injury
8931,Slight Injury
8932,Slight Injury
8933,Slight Injury
